70580c6a-c646-478d-a3e7-47304ba16009,105.53875489
66a5978e-a5b6-4b14-b3bf-bf7a2ce9d8b5,104.21885319
17f73d58-cbbf-4dce-ad25-f1206fc930d1,102.89740009
fa896af3-e98e-4c27-bee1-46d6d30e6123,101.57749839
ca96eac6-01ae-4ee5-a384-a5ce2735300b,100.25759669
5ba557a7-2b38-43ac-bf02-3ad3b8b93c53,98.93684877
babab517-cc5d-470e-a599-2fb9267951fa,97.61605384
3c97a6b5-53da-4498-ba8e-54ad70551789,97.87751766
51a1c8a4-f1e7-406e-82b6-bbe6136320b6,98.14133208
7601ec03-3f3d-4032-86cf-65d5f990fd76,98.40373615
d5061afd-376f-4d3e-9108-d07d7e506773,98.66614021
04b6ce2f-6089-4e11-9ecf-e48e93628ad9,98.92854427
426e4519-4798-4de5-9ff2-a89c764f9d5d,99.19221766
751387c1-2d7e-4503-a382-6e6ffd8eda50,99.48088543
6b6a707a-4cc2-4072-9569-8aed46e36e6f,99.77326716
ce8b1bc8-f1f0-4598-ab4f-1ed6c4b4bf50,100.06855188
b4e3293d-5fa8-4c11-bbd3-c8a0575ab003,100.36249676
8409e89d-66cc-44e8-8412-178dfee55f17,100.65638287
5028b70f-82e3-49ed-bd04-785dfb7d571f,100.94580284
d479e91b-a9e4-4f59-8aa0-dd8dd14f5209,101.23443001
5f429391-2271-48f3-a0e6-664d2c7db893,101.44699171
71fbab1a-6126-44bb-b39f-14af69cae5be,101.55316519
73064518-8a58-4079-bf42-975081b5f65f,101.64236732
f4d9df80-f1f9-44e8-a0e1-6dbf8040dbc0,101.72606904
a1d425d0-5504-4f7b-977c-57f698c4b434,101.87930155
5b9f6e5f-ab59-4ff9-a3e1-47173102efab,101.78525719
9f8828f1-c65e-4f1e-a2e9-1bd2d6aff48f,101.52577748
ea5efe52-6284-4bc2-86b0-a50e538288f6,101.30917274
713212e0-59ac-413c-8fe0-e32dbed71638,101.16534263
524704ff-66a3-4556-9673-296fc2466f25,101.03697948
1d67b064-f2e6-4038-8aaf-958576b86135,100.92145061
ea5c2cab-1f8c-4a45-aa1d-60adae7b3315,101.1663662
b3f3120f-1867-4efd-aad7-66a2df6cb187,101.41852164
805bfe08-6090-49f4-8691-930f44f81d0e,101.66831472
d9bcaa14-20ea-4117-9dd9-5137bcf6212a,101.92391379
e48d6ef3-7146-4202-b399-f02c846885b0,102.17968916
652db44f-ffe7-4086-9b36-1a84aa869682,102.43800317
a3255c1f-e61a-4e40-8445-67d55d180694,101.01737334
d4128b64-340c-4d08-a63d-6c1461aa4997,99.59735466
4269232b-a4ad-4183-8672-3945998e528f,98.17813519
a6793157-7af0-46c9-a0e1-8359f69e6a48,96.75886871
c875fe61-3331-4ad3-afdb-b5bfac2b81a0,95.33885003
c8bdf95e-012e-40d2-bf15-f20025c8c9dc,93.91873734
f3bd5b82-11ea-4f10-9dcb-95950398bbc7,94.69063103
077c10fc-216e-4eca-8ec9-aa47c2db87a1,95.4620076
454f35b1-2775-48b3-8d4c-efee81c8cda1,96.23333715
071d6e5d-b84b-46e8-bf81-1a1d55a5a877,97.00461969
daefbaaf-3ea7-47f6-8194-8dd0f621f233,97.77651339
58f67acc-ed3b-4f8c-bbf9-56b15ffb0c1e,98.54694972
3c1ffdcd-fc2e-4686-8337-a869585ef3b5,98.37990636
17ccb6db-b41a-46ee-be29-71aba02381d1,98.21253392
f3b76c2d-1346-4c61-ade8-75c49a991013,98.04600769
1f323c5b-cfda-4023-a90c-ab3d8b2e155f,97.88032769
4a02a881-c6f1-4ff9-8c8b-bc8a7296aabd,97.71380146
fd785bcf-2f8f-4663-8ab2-53785d5e0a5e,97.54843879
97c55e7a-4c5f-4ab5-adf0-cd55a502a33c,97.38230041
310416cf-5a4f-484c-8b6e-7a4128d73d48,97.21422279
40de09fb-449a-457d-92f6-39a2e8ad0033,97.04769656
45916b02-ee4f-4f37-ad85-938041ffa4ab,96.88117034
5cfa03c4-3544-4a54-aca7-35d1ad32d13b,96.71464412
98ebed55-271d-47a7-80fe-e42e82688a2a,96.54811789
6b65c377-a812-437a-a12c-3d80824b429f,96.7852925
042b8c2a-81af-472a-b97a-f61891121064,97.02246711
13bb7227-1a5e-479a-b38c-33d60b950dbd,97.25879551
219dc000-9d29-4c75-8d8b-36ea6dcf8d22,97.49554701
aaed850f-2503-4d9e-bb70-abe0de220c5c,97.73272162
6968fa95-69c6-46e6-9706-f2965005e608,97.96989623
97691938-2659-48c6-82e9-9f8b5967e5ef,97.99512568
5bf28c45-f756-4fc7-8974-7ed2defb5e15,98.02035514
659cd316-37e0-45d4-b9a6-eb1173d658d6,98.04558459
0d0f3722-ca21-409d-9dff-bd3bfa4f5871,98.07081404
734eff2c-340c-47b0-b759-62ad4f7c151f,98.09604349
a0dc9280-4ac3-4517-9543-41f646a56534,98.12127294
31942e22-c6d9-4ab2-b47d-cc3e5006daad,97.57088277
a01f8426-ca2b-4b8e-916d-6e053ea0d698,97.01978743
c9cf36f9-0ebd-46c0-8229-7f0b85011cf1,96.46974985
10c2339d-e1db-405b-b8f8-4eac5f02df36,95.91971228
148edde4-a67c-447e-bbb8-f7d4a425af9e,95.3696747
51dc96d8-2531-4ca1-b0e1-47fe13c5f2c3,94.81963713
c89a25b2-7c9f-4131-a969-0d913ff624ef,94.70641777
f6af9934-021a-4f20-9a6d-9a935a23530d,94.59366853
7164ed11-5b67-4dd4-813d-34521622f0cb,94.4817655
1e049358-a6af-4d2c-a8b5-e0b7526079be,94.36911028
a12d30b5-db1c-4f45-9ba3-80ebd1598ba7,94.25584391
a15b963a-259d-4fb2-9819-7db6f705f18b,94.14300064
956f4efa-ec64-4c93-b851-f2c43c4a72a8,94.80865519
06ba99f0-cd5a-4ddb-a0f1-4c907afe3428,95.47811772
c4f42a2b-df8f-48a4-a4f9-8d6220caab75,96.14795634
3ceb639a-078e-4633-9d57-11ae9992fa9c,96.81535034
4c05cdf7-3505-49be-b56c-91082876addb,97.48330848
3de37a76-e881-4049-9cbc-5a51f82444cd,98.14901004
51ed9959-4b9b-469d-8bce-f4300a11d97f,98.15126661
6c0e10ea-b580-4d7f-929d-28c4458d997e,98.15230088
15fcc02c-6a92-45b9-9b32-9c2d835faea1,98.1551216
19084de5-3702-40db-a1ae-5d3d484131b5,98.15653196
b8595ae2-481f-4335-8788-1297d0586de0,98.15737818
57f75c50-7e89-4b59-9ac4-d862e4c28438,98.16062201
0622755b-318d-4bff-a221-7afe3ddfa509,97.68865063
c0755488-d785-4be8-a16e-563bc257e71b,97.21625614
0a5a3a21-b6d2-4d7b-a51a-ff21e686dc76,96.73403613
